Empresa;Agência;Modalidade;Estoque;Cliente;Asset;Emissão;Código;Taxa(%);;Custódia;Swap;PU;Qtde;Vlr. Ida;Vlr.Curva;Vlr.Vencto;Vlr.IRF;Vlr.IOF;Vlr.Líquido;Vencto;Índice(%);Código ISIN;Cond. Resgate;Data Liquidez
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062900 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;18/02/2019;"=""CDB1196U201""";9,1000;SOVE;CETIP21;N;1.436,490000;5,00;5.000,00;7.182,45;7.667,28;0,00;0,00;7.182,45;23/01/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062049 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;14/11/2018;"=""CDB4186IB54""";11,0000;SOVE;CETIP21;N;1.585,536923;13,00;13.000,00;20.611,98;21.707,08;0,00;0,00;20.611,98;19/10/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062485 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;26/12/2018;"=""CDB418CY43M""";9,8000;SOVE;CETIP21;N;1.495,600566;212,00;212.000,00;317.067,32;335.585,27;0,00;0,00;317.067,32;30/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000061022 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;14/09/2018;"=""CDB318AODIC""";15,0000;SOVE;CETIP21;N;1.896,520626;5.000,00;5.000.000,00;9.482.603,13;13.351.834,42;0,00;0,00;9.482.603,13;02/10/2025;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000061092 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;18/09/2018;"=""CDB318B1RRZ""";15,0000;SOVE;CETIP21;N;1.894,418130;5.000,00;5.000.000,00;9.472.090,65;13.329.637,67;0,00;0,00;9.472.090,65;01/10/2025;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062051 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;14/11/2018;"=""CDB4186IB51""";12,7500;SOVE;CETIP21;N;169,895326;10.000,00;1.000.000,00;1.698.953,26;3.358.373,43;0,00;0,00;1.698.953,26;02/01/2029;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062838 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;05/02/2019;"=""CDB1194V2EZ""";9,2000;SOVE;CETIP21;N;1.446,513846;13,00;13.000,00;18.804,68;20.024,78;0,00;0,00;18.804,68;10/01/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062850 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;07/02/2019;"=""CDB1195D48S""";9,4000;SOVE;CETIP21;N;1.456,620000;21,00;21.000,00;30.589,02;32.639,59;0,00;0,00;30.589,02;12/01/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064391 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;06/12/2021;"=""CDB421GYRIC""";11,8000;SOVE;CETIP21;N;1.165,497143;7,00;7.000,00;8.158,48;8.256,56;0,00;0,00;8.158,48;31/05/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062221 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;29/11/2018;"=""CDB4188BT4J""";10,6000;SOVE;CETIP21;N;1.554,230000;7,00;7.000,00;10.879,61;11.482,94;0,00;0,00;10.879,61;03/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000061018 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;14/09/2018;"=""CDB318AODIB""";13,6000;SOVE;CETIP21;N;1.793,071000;20,00;20.000,00;35.861,42;37.418,55;0,00;0,00;35.861,42;21/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062594 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;04/01/2019;"=""CDB1190BT94""";9,6000;SOVE;CETIP21;N;1.480,670000;5,00;5.000,00;7.403,35;7.847,02;0,00;0,00;7.403,35;11/12/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062711 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;18/01/2019;"=""CDB1192L4YW""";9,6000;SOVE;CETIP21;N;1.475,295077;65,00;65.000,00;95.894,18;102.011,37;0,00;0,00;95.894,18;26/12/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000060263 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;20/08/2018;"=""CDB3187095U""";13,0000;SOVE;CETIP21;N;1.765,454000;5,00;5.000,00;8.827,27;9.109,98;0,00;0,00;8.827,27;25/07/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062780 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;29/01/2019;"=""CDB1193PWE5""";9,5000;SOVE;CETIP21;N;1.465,892667;15,00;15.000,00;21.988,39;23.418,79;0,00;0,00;21.988,39;03/01/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000060606 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;29/08/2018;"=""CDB31884H4C""";13,5000;SOVE;CETIP21;N;1.795,753000;10,00;10.000,00;17.957,53;18.619,14;0,00;0,00;17.957,53;03/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000061716 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;19/10/2018;"=""CDB41833MPB""";12,8000;SOVE;CETIP21;N;171,617134;15.000,00;1.500.000,00;2.574.257,01;5.101.440,93;0,00;0,00;2.574.257,01;02/01/2029;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000060372 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;22/08/2018;"=""CDB3187D5YG""";13,7000;SOVE;CETIP21;N;1.815,046667;12,00;12.000,00;21.780,56;22.536,90;0,00;0,00;21.780,56;27/07/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000063013 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;15/03/2019;"=""CDB119AQPXB""";9,2000;SOVE;CETIP21;N;1.433,438000;5,00;5.000,00;7.167,19;7.701,84;0,00;0,00;7.167,19;19/02/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062969 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;07/03/2019;"=""CDB11999PMT""";9,5000;SOVE;CETIP21;N;1.452,754000;15,00;15.000,00;21.791,31;23.435,65;0,00;0,00;21.791,31;09/02/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000061539 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;08/10/2018;"=""CDB4181EIU8""";12,4000;SOVE;CETIP21;N;1.695,329412;17,00;17.000,00;28.820,60;30.174,98;0,00;0,00;28.820,60;12/09/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000061822 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;29/10/2018;"=""CDB41840KN4""";12,8000;SOVE;CETIP21;N;1.711,256810;1.000,00;1.000.000,00;1.711.256,81;3.391.221,43;0,00;0,00;1.711.256,81;02/01/2029;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000060786 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;04/09/2018;"=""CDB3188WK1C""";13,9000;SOVE;CETIP21;N;1.821,431538;117,00;117.000,00;213.107,49;221.638,68;0,00;0,00;213.107,49;09/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000060842 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;06/09/2018;"=""CDB3189F09G""";13,7000;SOVE;CETIP21;N;1.804,902500;16,00;16.000,00;28.878,44;30.049,20;0,00;0,00;28.878,44;11/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062734 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;22/01/2019;"=""CDB1192X4DJ""";9,5000;SOVE;CETIP21;N;1.468,535263;19,00;19.000,00;27.902,17;29.674,49;0,00;0,00;27.902,17;27/12/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062644 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;10/01/2019;"=""CDB1191DF79""";9,5000;SOVE;CETIP21;N;1.472,772346;260,00;260.000,00;382.920,81;406.218,25;0,00;0,00;382.920,81;15/12/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062353 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;12/12/2018;"=""CDB418ATGDB""";10,4000;SOVE;CETIP21;N;1.536,526000;5,00;5.000,00;7.682,63;8.126,31;0,00;0,00;7.682,63;16/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062399 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;18/12/2018;"=""CDB418BPG95""";10,0000;SOVE;CETIP21;N;1.510,218429;70,00;70.000,00;105.715,29;111.759,27;0,00;0,00;105.715,29;22/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062253 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;03/12/2018;"=""CDB4188P85L""";10,2000;SOVE;CETIP21;N;1.528,598333;30,00;30.000,00;45.857,95;48.344,45;0,00;0,00;45.857,95;07/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062634 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;09/01/2019;"=""CDB11915XGJ""";9,5000;SOVE;CETIP21;N;1.473,301667;6,00;6.000,00;8.839,81;9.374,26;0,00;0,00;8.839,81;14/12/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062364 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;13/12/2018;"=""CDB418B12HN""";10,3000;SOVE;CETIP21;N;1.529,899000;20,00;20.000,00;30.597,98;32.360,98;0,00;0,00;30.597,98;17/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062289 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;05/12/2018;"=""CDB4189FTZF""";10,4000;SOVE;CETIP21;N;1.539,546800;75,00;75.000,00;115.466,01;121.942,56;0,00;0,00;115.466,01;09/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000061440 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;02/10/2018;"=""CDB4180H1SJ""";14,9000;SOVE;CETIP21;N;1.876,528005;4.000,00;4.000.000,00;7.506.112,02;16.517.588,15;0,00;0,00;7.506.112,02;02/01/2029;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062716 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;21/01/2019;"=""CDB1192R48M""";9,6000;SOVE;CETIP21;N;1.474,758000;10,00;10.000,00;14.747,58;15.688,34;0,00;0,00;14.747,58;26/12/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062773 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;28/01/2019;"=""CDB1193L2PW""";9,5000;SOVE;CETIP21;N;1.466,421000;30,00;30.000,00;43.992,63;46.837,58;0,00;0,00;43.992,63;02/01/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062803 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;31/01/2019;"=""CDB119434PP""";9,3000;SOVE;CETIP21;N;1.453,616333;30,00;30.000,00;43.608,49;46.419,15;0,00;0,00;43.608,49;05/01/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062307 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;06/12/2018;"=""CDB4189PBPR""";10,5000;SOVE;CETIP21;N;1.545,025385;13,00;13.000,00;20.085,33;21.230,93;0,00;0,00;20.085,33;10/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062333 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;10/12/2018;"=""CDB418AA30S""";10,4000;SOVE;CETIP21;N;1.537,734286;14,00;14.000,00;21.528,28;22.762,61;0,00;0,00;21.528,28;14/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062379 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;17/12/2018;"=""CDB418BFFAX""";10,0000;SOVE;CETIP21;N;1.510,789778;90,00;90.000,00;135.971,08;143.690,49;0,00;0,00;135.971,08;21/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000062413 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;19/12/2018;"=""CDB418BY02M""";10,1000;SOVE;CETIP21;N;1.515,587115;104,00;104.000,00;157.621,06;166.784,61;0,00;0,00;157.621,06;23/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000061293 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;25/09/2018;"=""CDB318BW0VZ""";13,3000;SOVE;CETIP21;N;1.765,355000;12,00;12.000,00;21.184,26;22.161,36;0,00;0,00;21.184,26;30/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000061117 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;19/09/2018;"=""CDB318B93BZ""";15,0000;SOVE;CETIP21;N;1.893,367757;3.000,00;3.000.000,00;5.680.103,27;7.993.348,17;0,00;0,00;5.680.103,27;01/10/2025;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000060461 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;24/08/2018;"=""CDB3187NGRW""";13,5000;SOVE;CETIP21;N;1.798,462667;15,00;15.000,00;26.976,94;27.928,72;0,00;0,00;26.976,94;31/07/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000060554 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;28/08/2018;"=""CDB3187Y56T""";13,3000;SOVE;CETIP21;N;1.782,054000;10,00;10.000,00;17.820,54;18.458,65;0,00;0,00;17.820,54;02/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000060738 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;03/09/2018;"=""CDB3188MLN9""";13,8000;SOVE;CETIP21;N;1.815,006533;150,00;150.000,00;272.250,98;282.929,65;0,00;0,00;272.250,98;08/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000060963 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;12/09/2018;"=""CDB318AAYFC""";15,0000;SOVE;CETIP21;N;1.898,625454;5.000,00;5.000.000,00;9.493.127,27;13.197.229,96;0,00;0,00;9.493.127,27;01/09/2025;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000060295 - 1000000;000011452 - EASYNVEST TITULO CORRETORA DE VALOR;;21/08/2018;"=""CDB31877F96""";13,1000;SOVE;CETIP21;N;1.771,868065;186,00;186.000,00;329.567,46;340.366,21;0,00;0,00;329.567,46;26/07/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064263 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;05/04/2021;"=""CDB2210TPAY""";8,0500;SOVE;CETIP21;N;1.171,432400;50,00;50.000,00;58.571,62;62.841,00;0,00;0,00;58.571,62;21/03/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064091 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;14/06/2018;"=""CDB2189RURY""";13,7000;SOVE;CETIP21;N;0,018609;17.700.000,00;177.000,00;329.384,61;332.588,84;0,00;0,00;329.384,61;19/05/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064093 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;18/06/2018;"=""CDB218A37A9""";13,9000;SOVE;CETIP21;N;0,018749;40.000.000,00;400.000,00;749.952,00;758.130,40;0,00;0,00;749.952,00;23/05/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064302 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;03/11/2021;"=""CDB4218AF55""";12,4000;SOVE;CETIP21;N;1.186,136000;5,00;5.000,00;5.930,68;6.659,90;0,00;0,00;5.930,68;22/04/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064156 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;20/09/2018;"=""CDB318BEP6Q""";13,6000;SOVE;CETIP21;N;0,017894;500.000,00;5.000,00;8.947,22;9.354,63;0,00;0,00;8.947,22;25/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064288 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;09/10/2018;"=""CDB4181P1AU""";12,0000;SOVE;CETIP21;N;1.667,504000;10,00;10.000,00;16.675,04;17.449,91;0,00;0,00;16.675,04;14/09/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064117 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;14/08/2018;"=""CDB31869F16""";13,4000;SOVE;CETIP21;N;0,017983;1.000.000,00;10.000,00;17.982,94;18.538,76;0,00;0,00;17.982,94;19/07/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064195 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;01/11/2018;"=""CDB4184KQV7""";10,9000;SOVE;CETIP21;N;1.584,433500;20,00;20.000,00;31.688,67;33.261,62;0,00;0,00;31.688,67;09/10/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064147 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;01/10/2021;"=""CDB4210BN7X""";11,1000;SOVE;CETIP21;N;1.176,430000;5,00;5.000,00;5.882,15;6.816,67;0,00;0,00;5.882,15;16/09/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064231 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;20/08/2018;"=""CDB318709LY""";13,5000;SOVE;CETIP21;N;1.802,081333;30,00;30.000,00;54.062,44;55.885,52;0,00;0,00;54.062,44;26/07/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064146 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;01/09/2021;"=""CDB321G9JXN""";10,3000;SOVE;CETIP21;N;1.172,923000;10,00;10.000,00;11.729,23;13.351,50;0,00;0,00;11.729,23;19/08/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064273 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;26/09/2018;"=""CDB318C2UMT""";13,3000;SOVE;CETIP21;N;0,017645;1.400.000,00;14.000,00;24.702,72;25.867,73;0,00;0,00;24.702,72;01/09/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064039 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;05/09/2018;"=""CDB31897VIA""";14,1000;SOVE;CETIP21;N;1.835,252000;10,00;10.000,00;18.352,52;19.117,32;0,00;0,00;18.352,52;11/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064155 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;19/09/2018;"=""CDB318B93QO""";13,6000;SOVE;CETIP21;N;0,017903;500.000,00;5.000,00;8.951,75;9.354,63;0,00;0,00;8.951,75;24/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064145 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;03/08/2021;"=""CDB3218WX7S""";9,7000;SOVE;CETIP21;N;1.171,564000;5,00;5.000,00;5.857,82;6.569,24;0,00;0,00;5.857,82;19/07/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064232 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;13/11/2018;"=""CDB4186AUAZ""";11,2000;SOVE;CETIP21;N;1.598,867000;10,00;10.000,00;15.988,67;16.853,18;0,00;0,00;15.988,67;19/10/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064096 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;07/06/2021;"=""CDB221G7EI0""";8,4000;SOVE;CETIP21;N;1.192,158929;28,00;28.700,00;33.380,45;36.416,79;0,00;0,00;33.380,45;23/05/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064258 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;13/06/2018;"=""CDB2189LX2G""";13,7000;SOVE;CETIP21;N;0,018619;15.126.834,00;151.268,34;281.643,34;284.238,20;0,00;0,00;281.643,34;18/05/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064290 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;06/12/2018;"=""CDB4189PC6Y""";11,0000;SOVE;CETIP21;N;1.575,718667;30,00;30.000,00;47.271,56;50.114,01;0,00;0,00;47.271,56;13/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064157 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;15/10/2018;"=""CDB41829YRB""";11,8000;SOVE;CETIP21;N;0,016519;500.000,00;5.000,00;8.259,58;8.648,68;0,00;0,00;8.259,58;19/09/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064113 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;11/06/2018;"=""CDB218989TF""";13,3000;SOVE;CETIP21;N;0,018322;5.000.000,00;50.000,00;91.609,80;92.339,00;0,00;0,00;91.609,80;16/05/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064164 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;10/07/2018;"=""CDB3181NBB3""";13,0000;SOVE;CETIP21;N;1.790,462000;10,00;10.000,00;17.904,62;18.228,81;0,00;0,00;17.904,62;15/06/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064267 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;18/06/2018;"=""CDB218A37AB""";13,9000;SOVE;CETIP21;N;1.874,880667;15,00;15.000,00;28.123,21;28.444,57;0,00;0,00;28.123,21;24/05/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064154 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;18/09/2018;"=""CDB318B1SDE""";13,7000;SOVE;CETIP21;N;0,017985;500.000,00;5.000,00;8.992,38;9.395,16;0,00;0,00;8.992,38;23/08/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064175 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;25/05/2021;"=""CDB221D6R4F""";8,7000;SOVE;CETIP21;N;1.172,218714;70,00;70.000,00;82.055,31;89.519,50;0,00;0,00;82.055,31;10/05/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064181 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;07/04/2021;"=""CDB2211UMKC""";8,0500;SOVE;CETIP21;N;1.170,712800;50,00;50.000,00;58.535,64;62.841,00;0,00;0,00;58.535,64;25/03/2024;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064182 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;08/06/2021;"=""CDB221GTSR5""";8,0000;SOVE;CETIP21;N;1.168,081341;82,00;82.950,00;95.782,67;100.272,55;0,00;0,00;95.782,67;27/11/2023;0,00;"=""""";N;
001 - BANCO FATOR S/A;00027 - AGENCIA SAO PAULO;CDB PRE;1000000000000064176 - 1000000;000000007 - FXC CORRETORA DE VALORES S A;;23/06/2021;"=""CDB221KLWAG""";8,9000;SOVE;CETIP21;N;1.168,397286;70,00;70.000,00;81.787,81;90.006,01;0,00;0,00;81.787,81;10/06/2024;0,00;"=""""";N;
